entity_id,country,location_name,year_month,year,month,monthly_precip_mm,monthly_nasa_precip_mm,monthly_open_meteo_precip_mm,mean_daily_source_abs_diff_mm,rainy_days,heavy_rain_days,monthly_source_bias_mm
SEA_BN_BANDAR_SERI_BEGAWAN,Brunei,Bandar Seri Begawan,2023-12-01,2023,12,346.505,313.11,379.9,8.194516129032257,31,5,-66.78999999999996
SEA_BN_BANDAR_SERI_BEGAWAN,Brunei,Bandar Seri Begawan,2024-01-01,2024,1,248.825,205.95,291.7,7.569354838709677,27,2,-85.75
SEA_BN_BANDAR_SERI_BEGAWAN,Brunei,Bandar Seri Begawan,2024-02-01,2024,2,135.12,88.24,182.0,4.468275862068966,19,0,-93.76
SEA_BN_BANDAR_SERI_BEGAWAN,Brunei,Bandar Seri Begawan,2024-03-01,2024,3,134.87,33.34,236.4,6.975483870967742,22,0,-203.06
SEA_BN_BANDAR_SERI_BEGAWAN,Brunei,Bandar Seri Begawan,2024-04-01,2024,4,305.725,218.65,392.8,6.878333333333334,29,4,-174.15
SEA_BN_BANDAR_SERI_BEGAWAN,Brunei,Bandar Seri Begawan,2024-05-01,2024,5,573.825,475.55,672.1,15.884193548387097,31,12,-196.55
SEA_BN_BANDAR_SERI_BEGAWAN,Brunei,Bandar Seri Begawan,2024-06-01,2024,6,358.805,342.81,374.8,9.555,28,3,-31.99000000000001
SEA_BN_BANDAR_SERI_BEGAWAN,Brunei,Bandar Seri Begawan,2024-07-01,2024,7,245.095,271.19,219.0,6.321612903225806,25,2,52.19
SEA_BN_BANDAR_SERI_BEGAWAN,Brunei,Bandar Seri Begawan,2024-08-01,2024,8,443.62,487.84,399.4,11.539354838709677,31,5,88.44
SEA_BN_BANDAR_SERI_BEGAWAN,Brunei,Bandar Seri Begawan,2024-09-01,2024,9,190.35,245.9,134.8,5.752,23,1,111.1
SEA_BN_BANDAR_SERI_BEGAWAN,Brunei,Bandar Seri Begawan,2024-10-01,2024,10,278.96500000000003,352.23,205.7,6.92225806451613,29,1,146.53000000000003
SEA_BN_BANDAR_SERI_BEGAWAN,Brunei,Bandar Seri Begawan,2024-11-01,2024,11,371.05,380.3,361.8,11.703333333333335,28,5,18.5
SEA_BN_BANDAR_SERI_BEGAWAN,Brunei,Bandar Seri Begawan,2024-12-01,2024,12,358.145,368.99,347.3,6.954516129032259,29,5,21.689999999999998
SEA_BN_BANDAR_SERI_BEGAWAN,Brunei,Bandar Seri Begawan,2025-01-01,2025,1,506.70500000000004,560.71,452.7,9.34032258064516,30,11,108.01000000000005
SEA_BN_BANDAR_SERI_BEGAWAN,Brunei,Bandar Seri Begawan,2025-02-01,2025,2,313.27,308.44,318.1,6.352857142857142,26,4,-9.660000000000025
SEA_BN_BANDAR_SERI_BEGAWAN,Brunei,Bandar Seri Begawan,2025-03-01,2025,3,314.9,337.3,292.5,7.11225806451613,26,5,44.80000000000001
SEA_BN_BANDAR_SERI_BEGAWAN,Brunei,Bandar Seri Begawan,2025-04-01,2025,4,249.87,238.94,260.8,6.3693333333333335,26,3,-21.860000000000014
SEA_BN_BANDAR_SERI_BEGAWAN,Brunei,Bandar Seri Begawan,2025-05-01,2025,5,214.56,163.42,265.7,5.335483870967742,21,2,-102.28
SEA_BN_BANDAR_SERI_BEGAWAN,Brunei,Bandar Seri Begawan,2025-06-01,2025,6,144.385,168.77,120.0,2.6823333333333332,17,1,48.77000000000001
SEA_BN_BANDAR_SERI_BEGAWAN,Brunei,Bandar Seri Begawan,2025-07-01,2025,7,113.25,174.0,52.5,4.88516129032258,20,1,121.5
SEA_BN_BANDAR_SERI_BEGAWAN,Brunei,Bandar Seri Begawan,2025-08-01,2025,8,446.85,471.8,421.9,10.983870967741936,28,6,49.900000000000034
SEA_BN_BANDAR_SERI_BEGAWAN,Brunei,Bandar Seri Begawan,2025-09-01,2025,9,391.79,457.98,325.6,8.265333333333334,23,11,132.38
SEA_BN_BANDAR_SERI_BEGAWAN,Brunei,Bandar Seri Begawan,2025-10-01,2025,10,264.08,299.66,228.5,8.14258064516129,26,2,71.16000000000003
SEA_BN_BANDAR_SERI_BEGAWAN,Brunei,Bandar Seri Begawan,2025-11-01,2025,11,319.445,348.39,290.5,6.415666666666667,27,4,57.889999999999986
SEA_BN_BANDAR_SERI_BEGAWAN,Brunei,Bandar Seri Begawan,2025-12-01,2025,12,381.515,404.63,358.4,7.497096774193548,31,4,46.23000000000002
SEA_ID_JAKARTA,Indonesia,Jakarta,2020-01-01,2020,1,407.12,386.54,427.7,9.939354838709678,31,6,-41.15999999999997
SEA_ID_JAKARTA,Indonesia,Jakarta,2020-02-01,2020,2,490.88,596.86,384.9,12.610344827586207,29,9,211.96000000000004
SEA_ID_JAKARTA,Indonesia,Jakarta,2020-03-01,2020,3,330.40999999999997,334.92,325.9,5.34,31,6,9.020000000000039
SEA_ID_JAKARTA,Indonesia,Jakarta,2020-04-01,2020,4,243.27,206.04,280.5,5.734666666666667,29,2,-74.46000000000001
SEA_ID_JAKARTA,Indonesia,Jakarta,2020-05-01,2020,5,205.185,174.17000000000002,236.2,5.10741935483871,29,0,-62.02999999999997
SEA_ID_JAKARTA,Indonesia,Jakarta,2020-06-01,2020,6,92.205,62.31,122.10000000000001,2.333666666666667,23,0,-59.790000000000006
SEA_ID_JAKARTA,Indonesia,Jakarta,2020-07-01,2020,7,82.935,86.37,79.5,2.3061290322580645,21,0,6.8700000000000045
SEA_ID_JAKARTA,Indonesia,Jakarta,2020-08-01,2020,8,64.425,55.85,73.0,1.233225806451613,13,1,-17.15
SEA_ID_JAKARTA,Indonesia,Jakarta,2020-09-01,2020,9,102.305,116.11,88.5,2.8983333333333334,18,0,27.61
SEA_ID_JAKARTA,Indonesia,Jakarta,2020-10-01,2020,10,216.595,205.79,227.4,5.806129032258065,30,2,-21.610000000000014
SEA_ID_JAKARTA,Indonesia,Jakarta,2020-11-01,2020,11,222.49,238.78000000000003,206.2,7.833333333333333,30,1,32.58000000000004
SEA_ID_JAKARTA,Indonesia,Jakarta,2020-12-01,2020,12,237.445,229.69,245.2,4.822258064516129,31,0,-15.509999999999991
SEA_ID_JAKARTA,Indonesia,Jakarta,2021-01-01,2021,1,382.69,340.58,424.8,9.300645161290323,31,6,-84.22000000000003
SEA_ID_JAKARTA,Indonesia,Jakarta,2021-02-01,2021,2,548.915,695.23,402.6,14.278214285714286,28,11,292.63
SEA_ID_JAKARTA,Indonesia,Jakarta,2021-03-01,2021,3,325.655,413.51,237.8,8.744193548387097,31,4,175.70999999999998
SEA_ID_JAKARTA,Indonesia,Jakarta,2021-04-01,2021,4,179.155,207.51,150.8,3.9623333333333335,27,0,56.70999999999998
SEA_ID_JAKARTA,Indonesia,Jakarta,2021-05-01,2021,5,152.805,140.41,165.2,4.235161290322581,26,1,-24.789999999999992
SEA_ID_JAKARTA,Indonesia,Jakarta,2021-06-01,2021,6,148.11,146.92,149.3,4.2026666666666666,29,1,-2.380000000000024
SEA_ID_JAKARTA,Indonesia,Jakarta,2021-07-01,2021,7,50.16,52.92,47.4,0.7825806451612903,14,0,5.520000000000003
SEA_ID_JAKARTA,Indonesia,Jakarta,2021-08-01,2021,8,91.125,68.05,114.2,2.759677419354839,17,1,-46.150000000000006
SEA_ID_JAKARTA,Indonesia,Jakarta,2021-09-01,2021,9,139.09,114.67999999999999,163.5,2.8766666666666665,22,0,-48.82000000000001
SEA_ID_JAKARTA,Indonesia,Jakarta,2021-10-01,2021,10,169.04,170.98,167.1,2.7038709677419352,26,0,3.8799999999999955
SEA_ID_JAKARTA,Indonesia,Jakarta,2021-11-01,2021,11,263.985,286.27,241.7,7.792333333333334,30,2,44.56999999999999
SEA_ID_JAKARTA,Indonesia,Jakarta,2021-12-01,2021,12,306.665,312.13,301.2,5.457741935483871,30,1,10.930000000000007
SEA_ID_JAKARTA,Indonesia,Jakarta,2022-01-01,2022,1,241.07,249.24,232.9,5.858064516129032,27,1,16.340000000000003
SEA_ID_JAKARTA,Indonesia,Jakarta,2022-02-01,2022,2,215.74,222.98,208.5,5.142142857142857,28,2,14.47999999999999
SEA_ID_JAKARTA,Indonesia,Jakarta,2022-03-01,2022,3,263.855,261.61,266.1,6.723548387096773,31,1,-4.490000000000009
SEA_ID_JAKARTA,Indonesia,Jakarta,2022-04-01,2022,4,247.735,285.37,210.1,8.811,30,1,75.27000000000001
SEA_ID_JAKARTA,Indonesia,Jakarta,2022-05-01,2022,5,149.9,146.2,153.6,3.686451612903226,30,0,-7.400000000000006
SEA_ID_JAKARTA,Indonesia,Jakarta,2022-06-01,2022,6,162.155,136.31,188.0,4.862333333333334,29,0,-51.69
SEA_ID_JAKARTA,Indonesia,Jakarta,2022-07-01,2022,7,125.39,128.57999999999998,122.2,4.171612903225806,20,1,6.379999999999981
SEA_ID_JAKARTA,Indonesia,Jakarta,2022-08-01,2022,8,118.095,91.49,144.7,3.1816129032258065,22,0,-53.209999999999994
SEA_ID_JAKARTA,Indonesia,Jakarta,2022-09-01,2022,9,167.875,140.85,194.9,3.8476666666666666,27,1,-54.05000000000001
SEA_ID_JAKARTA,Indonesia,Jakarta,2022-10-01,2022,10,272.19,235.88,308.5,6.119354838709678,31,1,-72.62
SEA_ID_JAKARTA,Indonesia,Jakarta,2022-11-01,2022,11,247.335,214.77,279.9,7.130333333333334,29,1,-65.12999999999997
SEA_ID_JAKARTA,Indonesia,Jakarta,2022-12-01,2022,12,266.345,234.39000000000001,298.3,6.6725806451612915,31,1,-63.91
SEA_ID_JAKARTA,Indonesia,Jakarta,2023-01-01,2023,1,191.08,169.56,212.6,4.127096774193548,31,2,-43.03999999999999
SEA_ID_JAKARTA,Indonesia,Jakarta,2023-02-01,2023,2,389.7,442.0,337.4,9.18857142857143,28,5,104.60000000000002
SEA_ID_JAKARTA,Indonesia,Jakarta,2023-03-01,2023,3,256.545,231.09,282.0,5.9551612903225815,30,1,-50.91
SEA_ID_JAKARTA,Indonesia,Jakarta,2023-04-01,2023,4,130.575,114.65,146.5,4.070333333333333,26,0,-31.849999999999994
SEA_ID_JAKARTA,Indonesia,Jakarta,2023-05-01,2023,5,152.53,172.46,132.6,5.305806451612904,26,1,39.860000000000014
SEA_ID_JAKARTA,Indonesia,Jakarta,2023-06-01,2023,6,132.42,107.14,157.7,2.9766666666666666,25,0,-50.55999999999999
SEA_ID_JAKARTA,Indonesia,Jakarta,2023-07-01,2023,7,56.995,38.59,75.4,1.5351612903225809,14,0,-36.81
SEA_ID_JAKARTA,Indonesia,Jakarta,2023-08-01,2023,8,22.494999999999997,17.490000000000002,27.5,0.8558064516129033,6,0,-10.009999999999998
SEA_ID_JAKARTA,Indonesia,Jakarta,2023-09-01,2023,9,11.629999999999999,2.16,21.099999999999998,0.6579999999999999,3,0,-18.939999999999998
SEA_ID_JAKARTA,Indonesia,Jakarta,2023-10-01,2023,10,51.25,34.5,68.0,1.6548387096774193,13,0,-33.5
SEA_ID_JAKARTA,Indonesia,Jakarta,2023-11-01,2023,11,215.745,166.59,264.9,4.824333333333333,29,0,-98.30999999999997
SEA_ID_JAKARTA,Indonesia,Jakarta,2023-12-01,2023,12,158.99,128.28,189.7,4.4554838709677425,26,0,-61.41999999999999
SEA_ID_JAKARTA,Indonesia,Jakarta,2024-01-01,2024,1,345.555,338.71000000000004,352.4,8.871290322580645,30,3,-13.68999999999994
SEA_ID_JAKARTA,Indonesia,Jakarta,2024-02-01,2024,2,294.86,324.21999999999997,265.5,6.693103448275862,29,2,58.71999999999997
SEA_ID_JAKARTA,Indonesia,Jakarta,2024-03-01,2024,3,284.115,293.03,275.2,7.224193548387096,29,2,17.829999999999984
SEA_ID_JAKARTA,Indonesia,Jakarta,2024-04-01,2024,4,252.385,213.07,291.7,6.431666666666667,29,2,-78.63
SEA_ID_JAKARTA,Indonesia,Jakarta,2024-05-01,2024,5,143.765,80.03,207.5,5.233225806451612,22,1,-127.47
SEA_ID_JAKARTA,Indonesia,Jakarta,2024-06-01,2024,6,143.555,142.71,144.4,4.793666666666667,23,1,-1.6899999999999977
SEA_ID_JAKARTA,Indonesia,Jakarta,2024-07-01,2024,7,136.325,176.35,96.3,4.828709677419355,9,3,80.05
SEA_ID_JAKARTA,Indonesia,Jakarta,2024-08-01,2024,8,39.15,40.6,37.699999999999996,0.6103225806451612,7,0,2.9000000000000057
SEA_ID_JAKARTA,Indonesia,Jakarta,2024-09-01,2024,9,120.87,115.74,126.0,3.6453333333333333,17,1,-10.260000000000005
SEA_ID_JAKARTA,Indonesia,Jakarta,2024-10-01,2024,10,108.685,111.47,105.89999999999999,4.2938709677419356,20,0,5.570000000000007
SEA_ID_JAKARTA,Indonesia,Jakarta,2024-11-01,2024,11,245.195,222.89,267.5,6.810333333333333,29,1,-44.610000000000014
SEA_ID_JAKARTA,Indonesia,Jakarta,2024-12-01,2024,12,334.81,339.52,330.1,6.646451612903226,30,1,9.419999999999959
SEA_ID_JAKARTA,Indonesia,Jakarta,2025-01-01,2025,1,486.5,553.6,419.4,11.778064516129032,30,11,134.20000000000005
SEA_ID_JAKARTA,Indonesia,Jakarta,2025-02-01,2025,2,268.05,292.4,243.7,7.247857142857143,28,3,48.69999999999999
SEA_ID_JAKARTA,Indonesia,Jakarta,2025-03-01,2025,3,273.83,211.36,336.3,8.333548387096773,31,2,-124.94
SEA_ID_JAKARTA,Indonesia,Jakarta,2025-04-01,2025,4,220.245,205.39,235.1,6.160333333333333,29,1,-29.710000000000008
SEA_ID_JAKARTA,Indonesia,Jakarta,2025-05-01,2025,5,262.325,246.75,277.9,8.17451612903226,28,3,-31.149999999999977
SEA_ID_JAKARTA,Indonesia,Jakarta,2025-06-01,2025,6,204.8,209.3,200.3,7.36,27,2,9.0
SEA_ID_JAKARTA,Indonesia,Jakarta,2025-07-01,2025,7,161.1,165.0,157.2,5.055483870967742,20,2,7.800000000000011
SEA_ID_JAKARTA,Indonesia,Jakarta,2025-08-01,2025,8,165.67,159.04,172.29999999999998,4.316129032258065,22,0,-13.259999999999991
SEA_ID_JAKARTA,Indonesia,Jakarta,2025-09-01,2025,9,160.645,163.19,158.1,4.425666666666667,26,0,5.090000000000003
SEA_ID_JAKARTA,Indonesia,Jakarta,2025-10-01,2025,10,224.48000000000002,212.06,236.9,5.621935483870968,29,2,-24.840000000000003
SEA_ID_JAKARTA,Indonesia,Jakarta,2025-11-01,2025,11,199.85,215.5,184.2,5.3020000000000005,27,2,31.30000000000001
SEA_ID_JAKARTA,Indonesia,Jakarta,2025-12-01,2025,12,263.995,291.59,236.4,7.462903225806452,29,2,55.18999999999997
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2020-01-01,2020,1,24.24,26.58,21.9,0.9283870967741936,4,0,4.68
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2020-02-01,2020,2,2.77,2.14,3.4,0.1193103448275862,1,0,-1.2599999999999998
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2020-03-01,2020,3,20.07,34.14,6.0,1.1509677419354838,7,0,28.14
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2020-04-01,2020,4,122.28,146.86,97.7,6.074666666666667,20,0,49.16000000000001
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2020-05-01,2020,5,97.2,92.3,102.1,3.0148387096774196,19,1,-9.799999999999997
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2020-06-01,2020,6,473.86,703.62,244.1,23.147333333333332,28,4,459.52
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2020-07-01,2020,7,191.19,166.68,215.7,7.129677419354839,30,1,-49.01999999999998
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2020-08-01,2020,8,204.085,174.17,234.0,7.773225806451614,22,2,-59.83000000000001
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2020-09-01,2020,9,273.39,280.88,265.9,8.84,29,4,14.980000000000018
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2020-10-01,2020,10,414.425,496.85,332.0,12.18483870967742,27,7,164.85000000000002
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2020-11-01,2020,11,104.2,98.6,109.80000000000001,5.132666666666666,15,2,-11.200000000000017
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2020-12-01,2020,12,44.215,67.73,20.7,1.6429032258064515,10,0,47.03
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2021-01-01,2021,1,8.62,11.54,5.7,0.3903225806451613,5,0,5.839999999999999
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2021-02-01,2021,2,17.2,10.8,23.6,0.9014285714285715,5,0,-12.8
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2021-03-01,2021,3,10.52,10.14,10.9,0.516774193548387,2,0,-0.7599999999999998
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2021-04-01,2021,4,125.455,111.31,139.6,3.8256666666666663,27,0,-28.289999999999992
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2021-05-01,2021,5,202.88,243.46,162.3,5.967741935483871,28,1,81.16
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2021-06-01,2021,6,95.705,121.11,70.3,3.7296666666666667,21,0,50.81
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2021-07-01,2021,7,235.515,299.33,171.70000000000002,7.6499999999999995,25,3,127.62999999999997
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2021-08-01,2021,8,259.03,261.06,257.0,8.603870967741935,25,4,4.060000000000002
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2021-09-01,2021,9,324.14,329.28,319.0,7.0633333333333335,29,4,10.279999999999973
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2021-10-01,2021,10,302.63,240.56,364.7,10.006451612903225,28,3,-124.13999999999999
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2021-11-01,2021,11,289.45,213.0,365.9,9.063333333333333,26,4,-152.89999999999998
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2021-12-01,2021,12,36.0,31.5,40.5,0.7238709677419355,5,0,-9.0
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2022-01-01,2022,1,5.58,5.36,5.8,0.1870967741935484,1,0,-0.4399999999999995
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2022-02-01,2022,2,58.595,56.690000000000005,60.5,2.905357142857143,10,0,-3.809999999999995
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2022-03-01,2022,3,129.31,128.22,130.4,2.9012903225806452,15,1,-2.180000000000007
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2022-04-01,2022,4,136.865,115.23,158.5,5.083,19,1,-43.269999999999996
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2022-05-01,2022,5,252.475,205.65,299.3,9.65709677419355,28,1,-93.65
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2022-06-01,2022,6,225.975,262.05,189.9,7.514333333333334,24,4,72.15
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2022-07-01,2022,7,356.36,439.12,273.6,11.301290322580646,29,6,165.51999999999998
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2022-08-01,2022,8,268.385,276.57,260.2,9.705483870967742,29,2,16.370000000000005
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2022-09-01,2022,9,304.63,250.76,358.5,7.757333333333333,29,1,-107.74000000000001
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2022-10-01,2022,10,267.8,185.5,350.1,7.54258064516129,21,1,-164.60000000000002
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2022-11-01,2022,11,147.41,130.42000000000002,164.4,5.8613333333333335,25,0,-33.97999999999999
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2022-12-01,2022,12,28.515,26.529999999999998,30.5,1.159032258064516,8,0,-3.9700000000000024
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2023-01-01,2023,1,42.74,30.18,55.3,1.2903225806451613,9,0,-25.119999999999997
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2023-02-01,2023,2,11.665,6.23,17.099999999999998,0.7360714285714286,3,0,-10.869999999999997
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2023-03-01,2023,3,7.090000000000001,1.08,13.1,0.40387096774193554,1,0,-12.02
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2023-04-01,2023,4,56.769999999999996,22.04,91.5,2.9106666666666667,9,0,-69.46000000000001
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2023-05-01,2023,5,151.05,108.3,193.8,4.868387096774193,23,0,-85.50000000000001
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2023-06-01,2023,6,163.09,154.57999999999998,171.6,6.62,27,0,-17.02000000000001
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2023-07-01,2023,7,221.08,177.06,265.1,6.792903225806452,29,0,-88.04000000000002
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2023-08-01,2023,8,199.12,158.74,239.5,6.349677419354838,28,2,-80.75999999999999
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2023-09-01,2023,9,364.61,315.42,413.8,9.255333333333333,30,4,-98.38
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2023-10-01,2023,10,373.06,266.52,479.6,10.204516129032259,31,5,-213.08000000000004
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2023-11-01,2023,11,193.66,131.32,256.0,4.883333333333334,17,2,-124.68
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2023-12-01,2023,12,36.76,30.82,42.7,1.6012903225806452,6,0,-11.880000000000003
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2024-01-01,2024,1,2.375,1.75,3.0,0.1403225806451613,0,0,-1.25
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2024-02-01,2024,2,3.1,0.7999999999999999,5.3999999999999995,0.17172413793103447,0,0,-4.6
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2024-03-01,2024,3,12.665,13.030000000000001,12.3,0.5564516129032258,4,0,0.7300000000000004
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2024-04-01,2024,4,7.075,2.15,12.0,0.40099999999999997,1,0,-9.85
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2024-05-01,2024,5,202.1,146.8,257.4,5.192258064516129,28,2,-110.59999999999997
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2024-06-01,2024,6,191.56,212.52,170.6,6.394000000000001,26,4,41.920000000000016
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2024-07-01,2024,7,277.325,271.85,282.8,6.569999999999999,30,3,-10.949999999999989
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2024-08-01,2024,8,193.585,147.87,239.3,5.724193548387096,27,0,-91.43
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2024-09-01,2024,9,279.90500000000003,207.61,352.2,7.834333333333333,27,4,-144.58999999999997
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2024-10-01,2024,10,304.725,233.95000000000002,375.5,6.45258064516129,30,2,-141.54999999999998
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2024-11-01,2024,11,85.79,50.779999999999994,120.8,3.576,14,1,-70.02000000000001
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2024-12-01,2024,12,49.275,20.45,78.1,2.2125806451612906,7,0,-57.64999999999999
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2025-01-01,2025,1,0.91,1.02,0.8,0.007096774193548384,0,0,0.21999999999999997
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2025-02-01,2025,2,28.659999999999997,19.619999999999997,37.7,0.6671428571428571,5,0,-18.080000000000005
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2025-03-01,2025,3,58.675,44.45,72.9,1.9719354838709675,10,0,-28.450000000000003
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2025-04-01,2025,4,85.265,48.730000000000004,121.8,3.317,17,0,-73.07
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2025-05-01,2025,5,152.945,46.49,259.4,7.29,27,1,-212.90999999999997
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2025-06-01,2025,6,170.76,69.32,272.2,7.304,26,0,-202.88
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2025-07-01,2025,7,101.755,36.31,167.2,4.468709677419355,21,0,-130.89
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2025-08-01,2025,8,285.76,291.32,280.2,5.53483870967742,27,5,11.120000000000005
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2025-09-01,2025,9,265.0,146.0,384.0,9.098,29,2,-238.0
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2025-10-01,2025,10,226.95,172.7,281.2,7.476774193548387,30,1,-108.5
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2025-11-01,2025,11,114.415,91.83,137.0,4.0296666666666665,16,1,-45.17
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2025-12-01,2025,12,20.41,16.72,24.1,0.8096774193548387,5,0,-7.380000000000003
SEA_LA_VIENTIANE,Laos,Vientiane,2020-01-01,2020,1,0.63,0.15999999999999998,1.1,0.04,0,0,-0.9400000000000002
SEA_LA_VIENTIANE,Laos,Vientiane,2020-02-01,2020,2,0.405,0.01,0.8,0.02793103448275862,0,0,-0.79
SEA_LA_VIENTIANE,Laos,Vientiane,2020-03-01,2020,3,90.895,71.49,110.3,3.211935483870968,14,0,-38.81
SEA_LA_VIENTIANE,Laos,Vientiane,2020-04-01,2020,4,51.725,67.95,35.5,2.308333333333333,13,0,32.45
SEA_LA_VIENTIANE,Laos,Vientiane,2020-05-01,2020,5,148.94,207.78,90.1,4.39741935483871,25,0,117.68
SEA_LA_VIENTIANE,Laos,Vientiane,2020-06-01,2020,6,215.73000000000002,185.66,245.8,5.427333333333333,29,1,-60.140000000000015
SEA_LA_VIENTIANE,Laos,Vientiane,2020-07-01,2020,7,233.115,194.63,271.6,4.384193548387096,26,2,-76.97000000000003
SEA_LA_VIENTIANE,Laos,Vientiane,2020-08-01,2020,8,509.2,406.3,612.1,8.946451612903225,30,9,-205.8
SEA_LA_VIENTIANE,Laos,Vientiane,2020-09-01,2020,9,315.35,258.5,372.2,6.924,30,4,-113.69999999999999
SEA_LA_VIENTIANE,Laos,Vientiane,2020-10-01,2020,10,187.76,188.82,186.7,4.336129032258064,21,2,2.1200000000000045
SEA_LA_VIENTIANE,Laos,Vientiane,2020-11-01,2020,11,7.405,13.41,1.4000000000000001,0.4776666666666667,2,0,12.01
SEA_LA_VIENTIANE,Laos,Vientiane,2020-12-01,2020,12,0.0,0.0,0.0,0.0,0,0,0.0
SEA_LA_VIENTIANE,Laos,Vientiane,2021-01-01,2021,1,0.02,0.04,0.0,0.0012903225806451613,0,0,0.04
SEA_LA_VIENTIANE,Laos,Vientiane,2021-02-01,2021,2,32.934999999999995,36.27,29.6,0.43249999999999983,2,0,6.670000000000002
SEA_LA_VIENTIANE,Laos,Vientiane,2021-03-01,2021,3,35.25,37.8,32.7,0.8606451612903225,10,0,5.099999999999994
SEA_LA_VIENTIANE,Laos,Vientiane,2021-04-01,2021,4,193.91,201.62,186.2,5.455333333333333,17,5,15.420000000000016
SEA_LA_VIENTIANE,Laos,Vientiane,2021-05-01,2021,5,131.365,91.13,171.6,4.009354838709677,20,1,-80.47
SEA_LA_VIENTIANE,Laos,Vientiane,2021-06-01,2021,6,281.955,248.21,315.7,6.482333333333333,23,5,-67.48999999999998
