entity_id,month,source_bias_train_city_month_mm,source_bias_train_city_month_std_mm,source_bias_train_city_month_n,source_bias_train_city_fallback_mm,source_bias_train_global_fallback_mm,bias_formula
SEA_TL_DILI,12,-1.754274193548387,12.21624755589747,124,-2.3604928131416836,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_VN_HANOI,1,-0.2483870967741936,3.638315161553697,124,-0.651533196440794,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_VN_HANOI,2,-0.18088495575221247,8.780648116894223,113,-0.651533196440794,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_VN_HANOI,3,-0.9325000000000001,6.204930196209898,124,-0.651533196440794,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_VN_HANOI,4,0.13975,6.3653987791533595,120,-0.651533196440794,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_VN_HANOI,5,0.03169354838709677,10.655272271973004,124,-0.651533196440794,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_VN_HANOI,6,-0.822,10.233547369544242,120,-0.651533196440794,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_VN_HANOI,7,-0.005483870967741704,10.666339605364792,124,-0.651533196440794,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_VN_HANOI,8,-1.546048387096774,17.11693716516886,124,-0.651533196440794,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_VN_HANOI,9,-2.8345,19.043059074307447,120,-0.651533196440794,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_VN_HANOI,10,-0.613225806451613,18.962560140195947,124,-0.651533196440794,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_VN_HANOI,11,-0.6789166666666665,4.522733760157245,120,-0.651533196440794,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_VN_HANOI,12,-0.13741935483870968,1.4602298911154017,124,-0.651533196440794,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_VN_HO_CHI_MINH,1,-0.8709677419354839,3.376476833006412,124,-1.5875359342915811,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_VN_HO_CHI_MINH,2,-0.48654867256637163,1.598575688538028,113,-1.5875359342915811,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_VN_HO_CHI_MINH,3,0.05201612903225808,3.0704833918945624,124,-1.5875359342915811,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_VN_HO_CHI_MINH,4,-2.6468333333333334,7.001701951960657,120,-1.5875359342915811,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
