entity_id,date,country,location_name,canonical_latitude,canonical_longitude,nasa_power_precipitation_mm,nasa_power_temp_mean_c,nasa_power_temp_max_c,nasa_power_temp_min_c,nasa_power_relative_humidity_pct,nasa_power_wind_speed_ms,nasa_power_surface_pressure_kpa,open_meteo_precipitation_mm,open_meteo_temp_mean_c,open_meteo_temp_max_c,open_meteo_temp_min_c,open_meteo_relative_humidity_pct,open_meteo_wind_speed_ms,open_meteo_surface_pressure_kpa,precipitation_mm_mean_two_sources,precipitation_mm_abs_diff
SEA_VN_HANOI,2023-09-18,Vietnam,Hanoi,21.0278,105.8342,3.36,26.74,29.24,24.65,90.57,1.15,99.9,2.1,27.6,30.7,25.2,87.0,1.6944,100.72,2.73,1.2599999999999998
SEA_VN_HANOI,2023-09-19,Vietnam,Hanoi,21.0278,105.8342,1.92,27.22,30.95,24.38,89.35,1.42,99.95,1.6,28.2,31.9,25.9,85.0,2.6389,100.73,1.76,0.31999999999999984
SEA_VN_HANOI,2023-09-20,Vietnam,Hanoi,21.0278,105.8342,7.56,27.52,31.01,24.78,91.57,1.68,99.91,1.8,28.5,31.6,26.0,85.0,2.4167,100.7,4.68,5.76
SEA_VN_HANOI,2023-09-21,Vietnam,Hanoi,21.0278,105.8342,0.16,27.87,32.04,24.96,88.02,1.39,99.93,1.9,28.8,32.2,25.9,84.0,2.2778,100.73,1.03,1.74
SEA_VN_HANOI,2023-09-22,Vietnam,Hanoi,21.0278,105.8342,0.52,28.14,32.56,24.68,84.86,1.08,99.9,0.0,28.9,32.7,25.9,84.0,2.5833,100.71,0.26,0.52
SEA_VN_HANOI,2023-09-23,Vietnam,Hanoi,21.0278,105.8342,0.42,27.81,32.06,24.83,85.5,1.14,99.88,0.0,28.6,32.5,24.9,83.0,2.0833,100.68,0.21,0.42
SEA_VN_HANOI,2023-09-24,Vietnam,Hanoi,21.0278,105.8342,0.2,27.55,31.96,23.71,84.72,1.13,99.85,4.1,27.9,31.9,24.5,86.0,1.8611,100.65,2.15,3.8999999999999995
SEA_VN_HANOI,2023-09-25,Vietnam,Hanoi,21.0278,105.8342,2.35,27.0,30.06,23.7,83.95,1.36,99.86,14.2,27.2,32.0,24.9,86.0,1.8056,100.62,8.275,11.85
SEA_VN_HANOI,2023-09-26,Vietnam,Hanoi,21.0278,105.8342,52.02,26.3,28.31,24.56,92.49,2.8,99.8,55.8,25.2,27.1,23.8,93.0,3.3611,100.64,53.91,3.779999999999994
SEA_VN_HANOI,2023-09-27,Vietnam,Hanoi,21.0278,105.8342,32.27,26.38,29.13,24.43,93.21,2.2,99.85,49.8,25.3,27.5,23.8,92.0,2.4722,100.75,41.035,17.529999999999994
SEA_VN_HANOI,2023-09-28,Vietnam,Hanoi,21.0278,105.8342,68.59,26.1,27.84,24.51,95.5,1.61,100.05,23.8,25.3,27.2,23.9,94.0,1.75,100.94,46.195,44.790000000000006
SEA_VN_HANOI,2023-09-29,Vietnam,Hanoi,21.0278,105.8342,5.78,26.57,30.31,23.14,89.37,1.28,100.14,19.3,26.6,30.4,24.0,89.0,1.3611,100.99,12.540000000000001,13.52
SEA_VN_HANOI,2023-09-30,Vietnam,Hanoi,21.0278,105.8342,2.93,27.71,31.71,24.68,84.57,0.82,100.02,0.9,27.6,31.2,24.5,87.0,1.3056,100.77,1.915,2.0300000000000002
SEA_VN_HANOI,2023-10-01,Vietnam,Hanoi,21.0278,105.8342,0.77,27.69,32.27,24.28,83.25,1.08,99.9,0.0,28.4,32.7,24.4,81.0,1.8056,100.71,0.385,0.77
SEA_VN_HANOI,2023-10-02,Vietnam,Hanoi,21.0278,105.8342,0.12,27.16,32.11,23.09,83.62,0.93,100.0,0.1,28.0,32.3,24.0,82.0,1.7778,100.79,0.11,0.01999999999999999
SEA_VN_HANOI,2023-10-03,Vietnam,Hanoi,21.0278,105.8342,0.0,27.4,32.27,23.04,82.46,0.8,100.0,0.0,28.6,32.6,25.0,80.0,1.3889,100.79,0.0,0.0
SEA_VN_HANOI,2023-10-04,Vietnam,Hanoi,21.0278,105.8342,0.13,28.04,32.81,24.37,82.75,0.92,99.95,0.0,29.0,33.3,25.1,78.0,2.0,100.69,0.065,0.13
SEA_VN_HANOI,2023-10-05,Vietnam,Hanoi,21.0278,105.8342,0.0,28.15,32.73,24.61,84.69,1.19,99.82,0.0,29.4,33.0,25.9,79.0,2.1111,100.57,0.0,0.0
SEA_VN_HANOI,2023-10-06,Vietnam,Hanoi,21.0278,105.8342,0.99,27.96,32.25,24.57,86.17,1.39,99.81,29.8,27.9,32.2,24.0,83.0,2.4167,100.7,15.395,28.810000000000002
SEA_VN_HANOI,2023-10-07,Vietnam,Hanoi,21.0278,105.8342,9.94,24.88,26.55,22.09,89.31,2.32,100.13,9.0,25.9,29.0,23.8,78.0,3.0278,100.99,9.469999999999999,0.9399999999999995
SEA_VN_HANOI,2023-10-08,Vietnam,Hanoi,21.0278,105.8342,0.02,23.37,27.01,20.68,79.87,2.02,100.43,0.0,25.3,29.2,22.0,66.0,3.0,101.2,0.01,0.02
SEA_VN_HANOI,2023-10-09,Vietnam,Hanoi,21.0278,105.8342,0.1,23.62,28.04,19.47,83.6,1.93,100.52,0.2,26.2,29.6,22.9,64.0,3.3889,101.34,0.15000000000000002,0.1
SEA_VN_HANOI,2023-10-10,Vietnam,Hanoi,21.0278,105.8342,0.09,23.5,27.52,20.4,82.96,2.07,100.64,0.1,25.1,28.0,22.7,67.0,3.5,101.45,0.095,0.010000000000000009
SEA_VN_HANOI,2023-10-11,Vietnam,Hanoi,21.0278,105.8342,0.06,23.43,27.33,19.93,84.27,1.8,100.68,0.0,25.0,28.0,22.6,70.0,2.9722,101.48,0.03,0.06
SEA_VN_HANOI,2023-10-12,Vietnam,Hanoi,21.0278,105.8342,14.54,23.2,26.86,20.27,88.46,1.74,100.72,0.2,24.2,26.5,22.0,80.0,1.9722,101.5,7.369999999999999,14.34
SEA_VN_HANOI,2023-10-13,Vietnam,Hanoi,21.0278,105.8342,112.05,23.94,27.95,19.88,88.92,1.31,100.55,0.7,25.7,29.4,23.0,77.0,2.4722,101.29,56.375,111.35
SEA_VN_HANOI,2023-10-14,Vietnam,Hanoi,21.0278,105.8342,0.32,24.02,27.77,20.99,87.65,1.69,100.36,0.1,25.4,28.9,22.9,70.0,3.2778,101.15,0.21000000000000002,0.22
SEA_VN_HANOI,2023-10-15,Vietnam,Hanoi,21.0278,105.8342,0.07,23.5,27.61,19.73,80.67,1.58,100.35,0.0,24.3,28.1,21.1,71.0,2.7222,101.17,0.035,0.07
SEA_VN_HANOI,2023-10-16,Vietnam,Hanoi,21.0278,105.8342,0.0,24.17,28.79,19.03,81.29,1.5,100.4,0.0,25.4,29.4,21.4,75.0,1.9167,101.19,0.0,0.0
SEA_VN_HANOI,2023-10-17,Vietnam,Hanoi,21.0278,105.8342,0.0,24.93,29.35,19.47,77.77,1.11,100.35,0.0,26.0,30.4,21.6,73.0,1.6944,101.14,0.0,0.0
SEA_VN_HANOI,2023-10-18,Vietnam,Hanoi,21.0278,105.8342,0.0,25.45,30.12,20.13,80.71,1.3,100.28,0.0,26.8,31.3,23.2,77.0,1.9167,100.98,0.0,0.0
SEA_VN_HANOI,2023-10-19,Vietnam,Hanoi,21.0278,105.8342,0.12,26.23,30.79,22.19,86.41,1.85,100.13,0.0,27.4,31.6,24.0,75.0,2.9444,100.95,0.06,0.12
SEA_VN_HANOI,2023-10-20,Vietnam,Hanoi,21.0278,105.8342,0.31,23.68,27.77,20.3,79.29,3.08,100.54,0.0,26.8,30.1,23.2,51.0,4.75,101.42,0.155,0.31
SEA_VN_HANOI,2023-10-21,Vietnam,Hanoi,21.0278,105.8342,0.07,21.52,25.71,18.53,77.64,2.12,100.86,0.0,24.2,26.5,22.2,56.0,3.1389,101.64,0.035,0.07
SEA_VN_HANOI,2023-10-22,Vietnam,Hanoi,21.0278,105.8342,0.03,21.2,24.27,17.85,84.78,1.36,100.82,0.0,23.7,27.0,21.2,73.0,2.2778,101.57,0.015,0.03
SEA_VN_HANOI,2023-10-23,Vietnam,Hanoi,21.0278,105.8342,0.09,23.07,26.59,19.39,86.16,1.14,100.65,0.0,24.6,28.6,21.2,80.0,1.5278,101.42,0.045,0.09
SEA_VN_HANOI,2023-10-24,Vietnam,Hanoi,21.0278,105.8342,0.05,24.87,29.43,20.39,85.39,1.07,100.53,0.0,26.1,30.1,22.6,78.0,1.5,101.3,0.025,0.05
SEA_VN_HANOI,2023-10-25,Vietnam,Hanoi,21.0278,105.8342,0.14,25.88,30.11,22.56,85.17,1.07,100.42,0.1,27.1,31.6,23.2,73.0,1.75,101.19,0.12000000000000001,0.04000000000000001
SEA_VN_HANOI,2023-10-26,Vietnam,Hanoi,21.0278,105.8342,0.21,26.07,30.39,22.75,84.01,0.89,100.32,0.0,27.0,31.7,22.1,72.0,1.9167,101.09,0.105,0.21
SEA_VN_HANOI,2023-10-27,Vietnam,Hanoi,21.0278,105.8342,0.01,26.16,30.29,22.77,82.71,0.97,100.27,7.4,27.6,31.6,23.6,74.0,2.0278,101.05,3.705,7.390000000000001
SEA_VN_HANOI,2023-10-28,Vietnam,Hanoi,21.0278,105.8342,3.72,24.87,27.92,22.75,88.48,1.41,100.36,18.0,25.6,28.8,22.9,83.0,2.6667,101.17,10.86,14.28
SEA_VN_HANOI,2023-10-29,Vietnam,Hanoi,21.0278,105.8342,3.06,24.33,27.63,21.23,89.81,1.99,100.45,1.6,24.0,25.9,22.3,82.0,3.3333,101.39,2.33,1.46
SEA_VN_HANOI,2023-10-30,Vietnam,Hanoi,21.0278,105.8342,0.51,23.43,27.81,19.85,82.88,1.83,100.71,0.0,24.4,28.5,21.2,73.0,2.4444,101.54,0.255,0.51
SEA_VN_HANOI,2023-10-31,Vietnam,Hanoi,21.0278,105.8342,0.01,23.73,27.91,19.6,80.17,1.43,100.78,0.0,24.5,28.8,20.5,77.0,2.1667,101.59,0.005,0.01
SEA_VN_HANOI,2023-11-01,Vietnam,Hanoi,21.0278,105.8342,0.0,23.17,28.01,19.08,79.73,1.09,100.69,0.2,24.5,29.0,20.5,77.0,1.8611,101.41,0.1,0.2
SEA_VN_HANOI,2023-11-02,Vietnam,Hanoi,21.0278,105.8342,0.0,23.29,28.49,18.71,82.0,1.03,100.4,0.0,25.1,29.5,21.8,79.0,1.8611,101.08,0.0,0.0
SEA_VN_HANOI,2023-11-03,Vietnam,Hanoi,21.0278,105.8342,0.02,24.49,29.67,20.32,88.23,1.45,100.12,0.1,26.6,30.9,23.0,80.0,2.6944,100.87,0.060000000000000005,0.08
SEA_VN_HANOI,2023-11-04,Vietnam,Hanoi,21.0278,105.8342,0.61,25.45,29.89,22.11,89.67,1.87,100.12,1.0,26.6,30.1,24.1,84.0,3.25,100.93,0.8049999999999999,0.39
SEA_VN_HANOI,2023-11-05,Vietnam,Hanoi,21.0278,105.8342,0.06,25.77,29.93,22.83,90.45,1.8,100.2,0.4,27.4,31.5,24.2,82.0,3.25,101.03,0.23,0.34
SEA_VN_HANOI,2023-11-06,Vietnam,Hanoi,21.0278,105.8342,3.32,24.06,28.7,19.28,88.99,1.87,100.48,9.9,24.7,30.1,21.4,82.0,2.9444,101.36,6.61,6.58
SEA_VN_HANOI,2023-11-07,Vietnam,Hanoi,21.0278,105.8342,7.8,20.34,22.48,17.98,89.2,1.2,100.59,0.2,24.2,28.0,21.0,83.0,1.3333,101.28,4.0,7.6
SEA_VN_HANOI,2023-11-08,Vietnam,Hanoi,21.0278,105.8342,0.23,23.59,29.01,19.24,87.11,0.89,100.29,0.0,25.9,29.9,22.6,82.0,1.7222,101.05,0.115,0.23
SEA_VN_HANOI,2023-11-09,Vietnam,Hanoi,21.0278,105.8342,0.04,25.84,30.45,22.48,88.64,1.34,100.21,0.1,27.2,31.0,23.9,82.0,2.6389,101.03,0.07,0.060000000000000005
SEA_VN_HANOI,2023-11-10,Vietnam,Hanoi,21.0278,105.8342,0.56,26.01,30.79,22.69,88.61,1.42,100.35,0.3,27.4,31.6,24.2,83.0,2.9167,101.17,0.43000000000000005,0.26000000000000006
SEA_VN_HANOI,2023-11-11,Vietnam,Hanoi,21.0278,105.8342,0.01,26.02,30.84,22.62,87.51,1.3,100.47,2.7,27.4,31.4,24.3,83.0,2.8333,101.32,1.355,2.6900000000000004
SEA_VN_HANOI,2023-11-12,Vietnam,Hanoi,21.0278,105.8342,1.17,23.67,27.17,18.23,86.07,2.65,100.82,10.5,23.1,27.5,16.4,83.0,4.0,101.69,5.835,9.33
SEA_VN_HANOI,2023-11-13,Vietnam,Hanoi,21.0278,105.8342,6.03,16.8,18.91,14.47,82.83,2.79,101.39,13.7,16.2,17.3,15.9,76.0,4.6389,102.2,9.865,7.669999999999999
SEA_VN_HANOI,2023-11-14,Vietnam,Hanoi,21.0278,105.8342,0.02,16.91,21.35,12.96,81.51,1.45,101.28,0.0,18.3,21.1,16.1,74.0,2.1389,102.0,0.01,0.02
SEA_VN_HANOI,2023-11-15,Vietnam,Hanoi,21.0278,105.8342,0.15,19.19,23.98,14.94,86.94,1.08,101.07,1.6,20.4,23.2,17.4,78.0,2.5556,101.96,0.875,1.4500000000000002
SEA_VN_HANOI,2023-11-16,Vietnam,Hanoi,21.0278,105.8342,1.24,18.02,21.62,13.74,78.91,3.38,101.7,0.1,18.5,22.3,13.7,62.0,4.3056,102.58,0.67,1.14
SEA_VN_HANOI,2023-11-17,Vietnam,Hanoi,21.0278,105.8342,0.0,17.48,22.78,12.57,66.65,1.67,101.53,0.0,18.2,24.0,13.2,64.0,2.75,102.28,0.0,0.0
SEA_VN_HANOI,2023-11-18,Vietnam,Hanoi,21.0278,105.8342,0.0,17.21,22.69,10.2,63.72,1.28,101.26,0.0,18.8,23.9,13.6,66.0,1.9722,102.05,0.0,0.0
SEA_VN_HANOI,2023-11-19,Vietnam,Hanoi,21.0278,105.8342,0.04,18.56,24.22,12.49,63.93,1.16,101.01,0.0,19.3,24.4,13.6,69.0,1.4722,101.77,0.02,0.04
SEA_VN_HANOI,2023-11-20,Vietnam,Hanoi,21.0278,105.8342,0.0,18.48,24.84,12.48,70.92,1.1,100.82,0.0,19.3,24.7,14.6,77.0,1.7222,101.62,0.0,0.0
SEA_VN_HANOI,2023-11-21,Vietnam,Hanoi,21.0278,105.8342,0.0,18.3,24.79,12.24,78.64,1.03,100.58,0.0,20.0,25.2,16.0,79.0,1.7778,101.31,0.0,0.0
SEA_VN_HANOI,2023-11-22,Vietnam,Hanoi,21.0278,105.8342,0.07,20.39,25.88,14.71,81.21,0.63,100.46,0.3,20.6,25.0,16.8,86.0,1.6389,101.3,0.185,0.22999999999999998
SEA_VN_HANOI,2023-11-23,Vietnam,Hanoi,21.0278,105.8342,0.0,21.64,26.88,16.71,83.64,1.04,100.57,0.1,22.3,27.1,18.8,82.0,1.7778,101.46,0.05,0.1
SEA_VN_HANOI,2023-11-24,Vietnam,Hanoi,21.0278,105.8342,0.0,21.77,26.46,18.26,84.47,1.34,100.77,0.8,23.0,28.2,18.3,80.0,1.7222,101.6,0.4,0.8
SEA_VN_HANOI,2023-11-25,Vietnam,Hanoi,21.0278,105.8342,0.08,21.42,26.2,18.04,84.81,1.28,100.81,0.0,22.6,27.5,19.0,79.0,1.8333,101.67,0.04,0.08
SEA_VN_HANOI,2023-11-26,Vietnam,Hanoi,21.0278,105.8342,0.02,21.53,26.31,16.76,81.84,1.17,100.93,0.0,22.1,27.2,18.0,81.0,2.0556,101.73,0.01,0.02
SEA_VN_HANOI,2023-11-27,Vietnam,Hanoi,21.0278,105.8342,0.0,21.82,26.17,16.95,79.17,0.92,100.83,0.1,22.4,27.5,17.5,79.0,1.6111,101.64,0.05,0.1
SEA_VN_HANOI,2023-11-28,Vietnam,Hanoi,21.0278,105.8342,0.0,20.19,25.62,14.91,77.88,1.23,100.75,0.0,21.8,26.8,18.2,76.0,1.6944,101.53,0.0,0.0
SEA_VN_HANOI,2023-11-29,Vietnam,Hanoi,21.0278,105.8342,0.0,20.86,26.1,15.41,80.72,0.75,100.66,0.1,23.3,27.1,18.9,80.0,1.4167,101.51,0.05,0.1
SEA_VN_HANOI,2023-11-30,Vietnam,Hanoi,21.0278,105.8342,2.03,21.31,25.78,17.84,89.89,1.61,100.85,2.2,22.6,26.0,18.8,81.0,3.1667,101.73,2.115,0.17000000000000037
SEA_VN_HANOI,2023-12-01,Vietnam,Hanoi,21.0278,105.8342,7.22,16.74,18.66,14.86,84.58,2.52,101.17,0.2,19.0,20.8,17.6,72.0,3.3611,101.9,3.71,7.02
SEA_VN_HANOI,2023-12-02,Vietnam,Hanoi,21.0278,105.8342,0.35,17.37,21.32,14.12,84.39,1.4,101.06,0.6,18.4,19.2,17.5,73.0,2.0556,101.86,0.475,0.25
SEA_VN_HANOI,2023-12-03,Vietnam,Hanoi,21.0278,105.8342,0.05,18.02,21.21,15.06,87.75,1.26,100.95,0.2,19.0,20.6,17.5,77.0,1.9722,101.71,0.125,0.15000000000000002
SEA_VN_HANOI,2023-12-04,Vietnam,Hanoi,21.0278,105.8342,0.01,17.74,20.24,15.82,89.13,1.29,100.78,0.0,19.4,20.9,18.2,75.0,1.8056,101.53,0.005,0.01
SEA_VN_HANOI,2023-12-05,Vietnam,Hanoi,21.0278,105.8342,0.28,19.3,24.01,15.16,87.64,1.02,100.53,2.0,20.7,23.6,18.9,80.0,2.0556,101.29,1.1400000000000001,1.72
SEA_VN_HANOI,2023-12-06,Vietnam,Hanoi,21.0278,105.8342,0.77,19.53,24.06,16.04,83.86,2.23,100.85,2.2,18.9,22.4,14.8,82.0,2.6667,101.8,1.485,1.4300000000000002
SEA_VN_HANOI,2023-12-07,Vietnam,Hanoi,21.0278,105.8342,0.0,18.63,24.42,13.44,74.18,1.35,100.79,0.0,19.7,24.6,15.9,69.0,1.7222,101.51,0.0,0.0
SEA_VN_HANOI,2023-12-08,Vietnam,Hanoi,21.0278,105.8342,0.0,19.73,25.51,15.56,77.28,1.32,100.39,0.0,21.5,26.0,16.9,75.0,2.5,101.11,0.0,0.0
SEA_VN_HANOI,2023-12-09,Vietnam,Hanoi,21.0278,105.8342,0.02,21.9,28.12,16.89,88.86,1.47,100.1,0.0,23.9,28.3,19.1,83.0,3.0,100.84,0.01,0.02
SEA_VN_HANOI,2023-12-10,Vietnam,Hanoi,21.0278,105.8342,0.3,23.89,29.19,20.06,90.43,2.23,99.99,0.9,24.8,28.1,22.6,88.0,3.4167,100.84,0.6,0.6000000000000001
SEA_VN_HANOI,2023-12-11,Vietnam,Hanoi,21.0278,105.8342,2.23,24.12,28.74,21.19,91.66,1.98,100.22,1.1,25.1,28.7,22.9,87.0,3.1389,101.1,1.665,1.13
SEA_VN_HANOI,2023-12-12,Vietnam,Hanoi,21.0278,105.8342,1.37,22.87,26.24,19.68,91.56,2.08,100.45,0.3,24.3,28.4,20.7,85.0,3.2778,101.3,0.8350000000000001,1.07
SEA_VN_HANOI,2023-12-13,Vietnam,Hanoi,21.0278,105.8342,0.34,22.25,27.76,18.32,90.49,2.01,100.57,0.7,23.8,27.3,21.0,85.0,3.5278,101.4,0.52,0.35999999999999993
SEA_VN_HANOI,2023-12-14,Vietnam,Hanoi,21.0278,105.8342,0.0,23.37,28.67,19.52,88.86,2.14,100.47,0.5,24.6,28.2,22.1,83.0,3.75,101.29,0.25,0.5
SEA_VN_HANOI,2023-12-15,Vietnam,Hanoi,21.0278,105.8342,0.03,24.18,29.68,20.36,88.5,1.51,100.36,5.1,25.0,30.2,15.1,81.0,3.5833,101.18,2.565,5.069999999999999
SEA_VN_HANOI,2023-12-16,Vietnam,Hanoi,21.0278,105.8342,1.33,14.86,21.59,10.08,74.37,3.72,101.25,1.0,16.4,21.4,11.6,58.0,5.3889,102.07,1.165,0.33000000000000007
SEA_VN_HANOI,2023-12-17,Vietnam,Hanoi,21.0278,105.8342,0.28,11.84,16.65,8.02,73.92,2.17,101.49,0.0,13.1,15.6,11.6,65.0,2.3889,102.16,0.14,0.28
SEA_VN_HANOI,2023-12-18,Vietnam,Hanoi,21.0278,105.8342,0.03,13.78,18.93,9.56,85.19,1.22,101.16,0.1,15.4,17.8,12.5,69.0,2.5833,101.95,0.065,0.07
SEA_VN_HANOI,2023-12-19,Vietnam,Hanoi,21.0278,105.8342,0.14,12.95,17.85,9.45,80.78,2.33,101.29,0.0,13.7,15.2,12.1,60.0,3.9722,102.17,0.07,0.14
SEA_VN_HANOI,2023-12-20,Vietnam,Hanoi,21.0278,105.8342,0.07,11.95,16.88,8.88,69.08,2.42,101.54,0.0,14.1,17.0,11.6,56.0,3.3056,102.35,0.035,0.07
SEA_VN_HANOI,2023-12-21,Vietnam,Hanoi,21.0278,105.8342,0.01,10.51,16.69,6.44,69.24,2.65,101.76,0.0,13.0,17.4,8.1,48.0,3.9167,102.71,0.005,0.01
SEA_VN_HANOI,2023-12-22,Vietnam,Hanoi,21.0278,105.8342,0.03,9.12,14.71,4.7,66.42,2.37,102.07,0.0,11.5,15.9,7.9,50.0,2.8611,102.88,0.015,0.03
SEA_VN_HANOI,2023-12-23,Vietnam,Hanoi,21.0278,105.8342,0.0,9.74,15.9,3.56,65.68,2.05,101.99,0.0,13.8,17.8,8.8,51.0,2.9722,102.76,0.0,0.0
SEA_VN_HANOI,2023-12-24,Vietnam,Hanoi,21.0278,105.8342,0.0,11.26,17.31,5.48,61.47,2.03,101.97,0.0,13.3,17.4,9.1,52.0,2.6389,102.74,0.0,0.0
SEA_VN_HANOI,2023-12-25,Vietnam,Hanoi,21.0278,105.8342,0.0,11.95,17.96,5.4,61.69,1.6,101.59,0.0,13.8,19.6,8.8,58.0,2.25,102.32,0.0,0.0
SEA_VN_HANOI,2023-12-26,Vietnam,Hanoi,21.0278,105.8342,0.0,14.04,20.6,6.75,66.08,0.89,101.37,0.0,15.4,21.0,9.4,69.0,1.3611,102.18,0.0,0.0
SEA_VN_HANOI,2023-12-27,Vietnam,Hanoi,21.0278,105.8342,0.0,16.02,22.64,10.21,79.61,0.98,101.27,0.0,17.0,22.8,11.1,78.0,1.7222,102.03,0.0,0.0
SEA_VN_HANOI,2023-12-28,Vietnam,Hanoi,21.0278,105.8342,0.0,17.28,23.81,11.53,85.79,0.99,101.06,0.0,19.2,24.5,12.9,78.0,1.6389,101.84,0.0,0.0
SEA_VN_HANOI,2023-12-29,Vietnam,Hanoi,21.0278,105.8342,0.24,18.54,24.24,13.23,88.58,1.17,100.9,0.0,20.7,25.5,17.0,76.0,1.5556,101.68,0.12,0.24
SEA_VN_HANOI,2023-12-30,Vietnam,Hanoi,21.0278,105.8342,1.17,19.42,25.02,15.93,90.05,1.11,100.74,0.2,21.0,24.9,17.9,83.0,1.3611,101.55,0.6849999999999999,0.97
SEA_VN_HANOI,2023-12-31,Vietnam,Hanoi,21.0278,105.8342,0.06,20.52,26.23,16.62,87.57,1.07,100.68,0.2,21.7,26.9,17.8,79.0,1.8889,101.48,0.13,0.14
SEA_VN_HANOI,2024-01-01,Vietnam,Hanoi,21.0278,105.8342,0.0,20.95,26.29,17.34,88.32,1.66,100.63,0.1,22.4,26.9,18.6,80.0,2.8056,101.41,0.05,0.1
SEA_VN_HANOI,2024-01-02,Vietnam,Hanoi,21.0278,105.8342,0.03,21.47,27.04,17.25,88.22,1.79,100.54,5.0,22.5,27.8,16.9,79.0,3.8333,101.43,2.515,4.97
SEA_VN_HANOI,2024-01-03,Vietnam,Hanoi,21.0278,105.8342,0.94,16.11,18.75,13.3,82.67,2.69,101.03,3.1,17.3,19.0,15.6,74.0,2.4444,101.82,2.02,2.16
SEA_VN_HANOI,2024-01-04,Vietnam,Hanoi,21.0278,105.8342,0.26,16.34,22.01,12.27,85.39,1.36,100.88,0.0,19.4,23.5,16.6,73.0,2.1111,101.61,0.13,0.26
SEA_VN_HANOI,2024-01-05,Vietnam,Hanoi,21.0278,105.8342,0.05,19.52,25.55,14.89,88.57,1.67,100.68,2.0,20.6,24.6,17.9,85.0,1.9444,101.56,1.025,1.95
SEA_VN_HANOI,2024-01-06,Vietnam,Hanoi,21.0278,105.8342,0.06,20.18,25.8,16.02,86.41,1.74,100.79,2.4,20.9,24.9,17.5,85.0,2.2778,101.63,1.23,2.34
SEA_VN_HANOI,2024-01-07,Vietnam,Hanoi,21.0278,105.8342,0.08,20.19,25.58,16.16,87.66,2.0,100.74,0.2,21.2,24.8,18.1,84.0,3.0833,101.53,0.14,0.12000000000000001
SEA_VN_HANOI,2024-01-08,Vietnam,Hanoi,21.0278,105.8342,0.09,21.25,26.94,17.62,87.34,2.13,100.51,0.9,22.4,27.1,19.6,81.0,3.3611,101.33,0.495,0.81
SEA_VN_HANOI,2024-01-09,Vietnam,Hanoi,21.0278,105.8342,0.68,21.76,26.98,18.12,88.32,1.98,100.43,5.9,22.6,27.1,19.8,85.0,3.25,101.31,3.29,5.220000000000001
SEA_VN_HANOI,2024-01-10,Vietnam,Hanoi,21.0278,105.8342,12.61,19.21,21.24,17.62,91.11,2.19,100.62,19.5,19.1,22.1,17.1,91.0,3.2778,101.45,16.055,6.890000000000001
SEA_VN_HANOI,2024-01-11,Vietnam,Hanoi,21.0278,105.8342,8.27,18.83,22.64,16.91,91.82,2.23,100.64,7.6,18.4,19.8,17.1,92.0,2.25,101.5,7.935,0.6699999999999999
SEA_VN_HANOI,2024-01-12,Vietnam,Hanoi,21.0278,105.8342,6.0,19.26,23.13,16.23,91.72,1.48,100.59,10.9,18.6,19.9,17.6,91.0,2.0833,101.46,8.45,4.9
SEA_VN_HANOI,2024-01-13,Vietnam,Hanoi,21.0278,105.8342,4.19,18.8,22.91,16.58,92.21,1.97,100.71,10.0,19.0,20.0,18.0,94.0,1.6667,101.61,7.095000000000001,5.81
SEA_VN_HANOI,2024-01-14,Vietnam,Hanoi,21.0278,105.8342,1.5,19.07,24.05,16.16,90.48,1.52,100.87,5.0,20.1,23.1,18.0,89.0,1.4444,101.73,3.25,3.5
SEA_VN_HANOI,2024-01-15,Vietnam,Hanoi,21.0278,105.8342,0.16,19.46,24.83,16.02,88.42,1.99,100.88,0.7,21.0,25.4,18.1,84.0,2.4722,101.66,0.43,0.5399999999999999
SEA_VN_HANOI,2024-01-16,Vietnam,Hanoi,21.0278,105.8342,3.59,19.53,24.39,16.4,89.62,2.4,100.77,6.4,19.8,22.8,18.0,90.0,2.7778,101.61,4.995,2.8100000000000005
SEA_VN_HANOI,2024-01-17,Vietnam,Hanoi,21.0278,105.8342,3.99,20.18,25.72,16.03,88.95,2.31,100.61,3.1,20.9,25.5,18.5,88.0,3.25,101.41,3.545,0.8900000000000001
SEA_VN_HANOI,2024-01-18,Vietnam,Hanoi,21.0278,105.8342,1.85,20.95,26.39,17.39,88.41,2.39,100.46,0.4,22.2,26.6,19.3,83.0,3.6389,101.21,1.125,1.4500000000000002
SEA_VN_HANOI,2024-01-19,Vietnam,Hanoi,21.0278,105.8342,0.51,21.37,27.23,17.18,87.61,2.39,100.34,0.4,22.8,27.1,20.2,82.0,3.8333,101.13,0.455,0.10999999999999999
SEA_VN_HANOI,2024-01-20,Vietnam,Hanoi,21.0278,105.8342,0.59,19.9,24.35,15.98,86.39,2.44,100.52,6.1,20.0,26.5,15.1,81.0,3.8333,101.42,3.3449999999999998,5.51
SEA_VN_HANOI,2024-01-21,Vietnam,Hanoi,21.0278,105.8342,1.88,15.24,17.7,13.74,84.24,2.35,100.92,4.1,15.3,16.5,12.4,85.0,3.4444,101.72,2.9899999999999998,2.2199999999999998
SEA_VN_HANOI,2024-01-22,Vietnam,Hanoi,21.0278,105.8342,4.33,10.16,13.23,7.54,78.95,4.33,101.55,7.8,9.9,12.8,7.8,77.0,5.4722,102.47,6.0649999999999995,3.4699999999999998
