sample_id,entity_id,date,split,country,location_name,feature_canonical_latitude,feature_canonical_longitude,feature_month_sin,feature_month_cos,feature_day_of_year_sin,feature_day_of_year_cos,feature_rainfall_lag_1d_mm,feature_rainfall_lag_7d_mm,feature_rainfall_lag_30d_mm,feature_rainfall_rolling_7d_mean_prev_mm,feature_rainfall_rolling_30d_sum_prev_mm,feature_rainfall_rolling_90d_mean_prev_mm,feature_wet_spell_days_prev,feature_dry_spell_days_prev,feature_was_wet_previous_day,feature_rainfall_lag_1d_mm_was_imputed,feature_rainfall_lag_7d_mm_was_imputed,feature_rainfall_lag_30d_mm_was_imputed,feature_rainfall_rolling_7d_mean_prev_mm_was_imputed,feature_rainfall_rolling_30d_sum_prev_mm_was_imputed,feature_rainfall_rolling_90d_mean_prev_mm_was_imputed,feature_wet_spell_days_prev_was_imputed,feature_dry_spell_days_prev_was_imputed,feature_was_wet_previous_day_was_imputed
SEA_VN_HO_CHI_MINH__20210415,SEA_VN_HO_CHI_MINH,2021-04-15,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,0.8660254037844387,-0.4999999999999998,0.9732643737003824,-0.2296877421317956,14.445,0.845,0.05,3.821428571428572,46.66,0.7453333333333333,2.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210416,SEA_VN_HO_CHI_MINH,2021-04-16,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,0.8660254037844387,-0.4999999999999998,0.9691780654392536,-0.2463612742933147,19.06,4.835,0.05,6.423571428571429,65.66999999999999,0.9571111111111112,3.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210417,SEA_VN_HO_CHI_MINH,2021-04-17,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,0.8660254037844387,-0.4999999999999998,0.9648061359537646,-0.2629622026565145,9.965,0.98,0.0,7.156428571428571,75.585,1.0678333333333334,4.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210418,SEA_VN_HO_CHI_MINH,2021-04-18,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,0.8660254037844387,-0.4999999999999998,0.9601498736716018,-0.2794856348516094,6.445,0.385,0.05,7.937142857142858,82.03,1.1394444444444445,5.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210419,SEA_VN_HO_CHI_MINH,2021-04-19,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,0.8660254037844387,-0.4999999999999998,0.9552106508146316,-0.2959267013472892,7.06,0.565,0.8,8.890714285714285,89.04,1.2178888888888888,6.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210420,SEA_VN_HO_CHI_MINH,2021-04-20,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,0.8660254037844387,-0.4999999999999998,0.949989922994501,-0.3122805568857947,6.869999999999999,4.695,0.5900000000000001,9.791428571428572,95.11,1.2942222222222222,7.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210421,SEA_VN_HO_CHI_MINH,2021-04-21,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,0.8660254037844387,-0.4999999999999998,0.9444892287836611,-0.3285423819108347,3.265,14.445,0.075,9.587142857142856,97.785,1.3305,8.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210422,SEA_VN_HO_CHI_MINH,2021-04-22,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,0.8660254037844387,-0.4999999999999998,0.9387101892619444,-0.3447073839879337,7.095000000000001,19.06,1.015,8.537142857142857,104.805,1.409333333333333,9.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210423,SEA_VN_HO_CHI_MINH,2021-04-23,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,0.8660254037844387,-0.4999999999999998,0.9326545075388224,-0.3607707992167831,11.75,9.965,1.99,7.492857142857143,115.54,1.4587222222222225,10.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210424,SEA_VN_HO_CHI_MINH,2021-04-24,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,0.8660254037844387,-0.4999999999999998,0.926323968251495,-0.376727893635185,12.86,6.445,0.19,7.906428571428571,126.41,1.598222222222222,11.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210425,SEA_VN_HO_CHI_MINH,2021-04-25,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,0.8660254037844387,-0.4999999999999998,0.9197204370389468,-0.3925739646141717,2.52,7.06,0.02,7.345714285714286,128.74,1.619,12.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210426,SEA_VN_HO_CHI_MINH,2021-04-26,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,0.8660254037844387,-0.4999999999999998,0.9128458599921356,-0.4083043422438934,4.515,6.869999999999999,0.05,6.982142857142857,133.235,1.6680555555555556,13.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210427,SEA_VN_HO_CHI_MINH,2021-04-27,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,0.8660254037844387,-0.4999999999999998,0.9057022630804716,-0.4239143907098606,13.045,3.265,0.0,7.864285714285715,146.23000000000002,1.8118888888888889,14.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210428,SEA_VN_HO_CHI_MINH,2021-04-28,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,0.8660254037844387,-0.4999999999999998,0.898291751554753,-0.4393995096591414,24.295,7.095000000000001,0.0,10.86857142857143,170.525,2.0801666666666665,15.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210429,SEA_VN_HO_CHI_MINH,2021-04-29,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,0.8660254037844387,-0.4999999999999998,0.8906165093267405,-0.4547551355561055,6.42,11.75,0.15,10.772142857142857,176.94500000000002,2.1503888888888887,16.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210430,SEA_VN_HO_CHI_MINH,2021-04-30,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,0.8660254037844387,-0.4999999999999998,0.8826787983255476,-0.4699767430273197,0.055,12.86,0.0,9.101428571428572,176.85,2.151,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210501,SEA_VN_HO_CHI_MINH,2021-05-01,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,0.4999999999999999,-0.8660254037844387,0.8744809578310397,-0.4850598461951961,1.16,2.52,1.2,7.430000000000001,178.01000000000002,2.1638888888888888,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210502,SEA_VN_HO_CHI_MINH,2021-05-02,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,0.4999999999999999,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,6.645,4.515,6.045,8.019285714285715,183.455,2.237722222222222,2.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210503,SEA_VN_HO_CHI_MINH,2021-05-03,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,0.4999999999999999,-0.8660254037844387,0.8573146280763323,-0.5147928015098308,0.245,13.045,3.31,7.409285714285715,177.655,2.2404444444444445,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210504,SEA_VN_HO_CHI_MINH,2021-05-04,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,0.4999999999999999,-0.8660254037844387,0.848351197812304,-0.5294338912181852,0.205,24.295,4.12,5.575000000000001,174.55,2.242722222222222,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210505,SEA_VN_HO_CHI_MINH,2021-05-05,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,0.4999999999999999,-0.8660254037844387,0.8391377545563939,-0.5439189543287246,0.175,6.42,0.13,2.129285714285716,170.605,2.2446666666666664,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210506,SEA_VN_HO_CHI_MINH,2021-05-06,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,0.4999999999999999,-0.8660254037844387,0.8296770135526188,-0.5582437220268649,3.59,0.055,0.02,1.725000000000001,174.065,2.2845555555555555,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210507,SEA_VN_HO_CHI_MINH,2021-05-07,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,0.4999999999999999,-0.8660254037844387,0.8199717629247771,-0.5724039727378148,4.81,1.16,0.055,2.4042857142857152,178.855,2.335222222222222,2.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210508,SEA_VN_HO_CHI_MINH,2021-05-08,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,0.4999999999999999,-0.8660254037844387,0.8100248628547752,-0.5863955333706956,1.535,6.645,0.845,2.457857142857144,180.335,2.350055555555556,3.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210509,SEA_VN_HO_CHI_MINH,2021-05-09,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,0.4999999999999999,-0.8660254037844387,0.7998392447397195,-0.600214280548368,1.045,0.245,4.835,1.6578571428571436,180.53500000000005,2.359888888888889,4.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210510,SEA_VN_HO_CHI_MINH,2021-05-10,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,0.4999999999999999,-0.8660254037844387,0.7894179103280199,-0.6138561418226116,7.685,0.205,0.98,2.720714285714287,183.385,2.436944444444445,5.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210511,SEA_VN_HO_CHI_MINH,2021-05-11,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,0.4999999999999999,-0.8660254037844387,0.7787639308347607,-0.6273170968742938,0.385,0.175,0.385,2.7464285714285723,182.79,2.4395,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210512,SEA_VN_HO_CHI_MINH,2021-05-12,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,0.4999999999999999,-0.8660254037844387,0.7678804460366001,-0.6405931786981751,1.295,3.59,0.565,2.906428571428573,183.7,2.3805,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210513,SEA_VN_HO_CHI_MINH,2021-05-13,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,0.4999999999999999,-0.8660254037844387,0.7567706633464627,-0.6536804747720057,3.605,4.81,4.695,2.9085714285714297,186.74,2.4086666666666665,2.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210514,SEA_VN_HO_CHI_MINH,2021-05-14,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,0.4999999999999999,-0.8660254037844387,0.7454378568683001,-0.6665751282095632,1.5699999999999998,1.535,14.445,2.445714285714286,183.615,2.414222222222222,3.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210515,SEA_VN_HO_CHI_MINH,2021-05-15,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,0.4999999999999999,-0.8660254037844387,0.7338853664321991,-0.6792733388972931,2.635,1.045,19.06,2.602857142857144,171.805,2.4435,4.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210516,SEA_VN_HO_CHI_MINH,2021-05-16,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,0.4999999999999999,-0.8660254037844387,0.722116596610116,-0.6917713646142222,3.3,7.685,9.965,2.9250000000000007,156.04500000000002,2.480166666666667,5.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210517,SEA_VN_HO_CHI_MINH,2021-05-17,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,0.4999999999999999,-0.8660254037844387,0.7101350157125358,-0.7040655221348058,16.475,0.385,6.445,4.180714285714287,162.555,2.663222222222222,6.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210518,SEA_VN_HO_CHI_MINH,2021-05-18,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,0.4999999999999999,-0.8660254037844387,0.6979441547663435,-0.7161521883143933,26.12,1.295,7.06,7.857142857142858,182.23,2.9534444444444445,7.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210519,SEA_VN_HO_CHI_MINH,2021-05-19,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,0.4999999999999999,-0.8660254037844387,0.6855476064742155,-0.7280278011569847,16.85,3.605,6.869999999999999,10.079285714285716,192.02,3.140666666666667,8.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210520,SEA_VN_HO_CHI_MINH,2021-05-20,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,0.4999999999999999,-0.8660254037844387,0.672949024155833,-0.7396888608649667,6.48,1.5699999999999998,3.265,10.490000000000004,191.63,3.2126666666666663,9.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210521,SEA_VN_HO_CHI_MINH,2021-05-21,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,0.4999999999999999,-0.8660254037844387,0.660152120671232,-0.7511319308705197,9.14,2.635,7.095000000000001,11.571428571428571,197.505,3.3142222222222224,10.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210522,SEA_VN_HO_CHI_MINH,2021-05-22,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,0.4999999999999999,-0.8660254037844387,0.647160667326606,-0.7623536388483902,16.805,3.3,11.75,13.595714285714283,207.215,3.500944444444445,11.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210523,SEA_VN_HO_CHI_MINH,2021-05-23,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,0.4999999999999999,-0.8660254037844387,0.6339784927628868,-0.7733506777097298,13.105,16.475,12.86,14.996428571428572,208.57,3.646555555555556,12.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210524,SEA_VN_HO_CHI_MINH,2021-05-24,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,0.4999999999999999,-0.8660254037844387,0.620609481827423,-0.7841198065767103,35.504999999999995,26.12,2.52,17.715,231.215,4.041055555555555,13.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210525,SEA_VN_HO_CHI_MINH,2021-05-25,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,0.4999999999999999,-0.8660254037844387,0.6070575744291006,-0.7946578517376249,16.57,16.85,4.515,16.350714285714286,245.265,4.2251666666666665,14.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210526,SEA_VN_HO_CHI_MINH,2021-05-26,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,0.4999999999999999,-0.8660254037844387,0.593326764377232,-0.8049617075821959,41.465,6.48,13.045,19.86714285714286,282.21500000000003,4.685888888888889,15.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210527,SEA_VN_HO_CHI_MINH,2021-05-27,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,0.4999999999999999,-0.8660254037844387,0.5794210982045638,-0.8150283375168113,8.094999999999999,9.14,24.295,20.097857142857144,277.265,4.775833333333333,16.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210528,SEA_VN_HO_CHI_MINH,2021-05-28,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,0.4999999999999999,-0.8660254037844387,0.5653446739747428,-0.8248547748594245,13.25,16.805,6.42,20.685,266.22,4.922499999999999,17.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210529,SEA_VN_HO_CHI_MINH,2021-05-29,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,0.4999999999999999,-0.8660254037844387,0.5511016400746,-0.8344381237138473,2.46,13.105,0.055,18.635714285714283,262.26,4.948722222222223,18.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210530,SEA_VN_HO_CHI_MINH,2021-05-30,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,0.4999999999999999,-0.8660254037844387,0.5366961939916005,-0.8437755598231856,2.085,35.504999999999995,1.16,17.06142857142857,264.29,4.968555555555556,19.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210531,SEA_VN_HO_CHI_MINH,2021-05-31,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,0.4999999999999999,-0.8660254037844387,0.522132581076825,-0.8528643314021596,0.435,16.57,6.645,12.051428571428572,263.565,4.9733888888888895,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210601,SEA_VN_HO_CHI_MINH,2021-06-01,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,1.2246467991473532e-16,-1.0,0.5074150932938458,-0.861701759948068,1.66,41.465,0.245,9.921428571428573,258.58,4.990722222222223,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210602,SEA_VN_HO_CHI_MINH,2021-06-02,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,1.2246467991473532e-16,-1.0,0.4925480679538644,-0.8702852410301553,3.105,8.094999999999999,0.205,4.441428571428572,261.44,5.022444444444444,2.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210603,SEA_VN_HO_CHI_MINH,2021-06-03,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,1.2246467991473532e-16,-1.0,0.4775358864374883,-0.8786122450571482,3.285,13.25,0.175,3.7542857142857153,264.52,5.058944444444444,3.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210604,SEA_VN_HO_CHI_MINH,2021-06-04,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,1.2246467991473532e-16,-1.0,0.4623829729035151,-0.8866803180227399,2.305,2.46,3.59,2.1907142857142867,266.65,5.084555555555555,4.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210605,SEA_VN_HO_CHI_MINH,2021-06-05,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,1.2246467991473532e-16,-1.0,0.4470937929851142,-0.8944870822287954,0.165,2.085,4.81,1.862857142857144,263.225,5.086388888888889,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210606,SEA_VN_HO_CHI_MINH,2021-06-06,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,1.2246467991473532e-16,-1.0,0.4316728524737838,-0.9020302369860708,4.58,0.435,1.535,2.219285714285715,262.995,5.135611111111111,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210607,SEA_VN_HO_CHI_MINH,2021-06-07,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,1.2246467991473532e-16,-1.0,0.4161246959914746,-0.9093075592922356,4.04,1.66,1.045,2.7342857142857158,265.5,5.1805,2.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210608,SEA_VN_HO_CHI_MINH,2021-06-08,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,1.2246467991473532e-16,-1.0,0.4004539056512664,-0.9163169044870048,12.515,3.105,7.685,4.285000000000001,276.97,5.317888888888889,3.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210609,SEA_VN_HO_CHI_MINH,2021-06-09,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,1.2246467991473532e-16,-1.0,0.3846650997070012,-0.923056206884176,10.095,3.285,0.385,5.283571428571429,279.38,5.428944444444444,4.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210610,SEA_VN_HO_CHI_MINH,2021-06-10,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,1.2246467991473532e-16,-1.0,0.3687629311922603,-0.9295234803804002,7.045,2.305,1.295,5.820714285714288,286.04,5.505555555555556,5.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210611,SEA_VN_HO_CHI_MINH,2021-06-11,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,1.2246467991473532e-16,-1.0,0.352752086549095,-0.9357168190404936,15.88,0.165,3.605,7.760000000000002,300.625,5.682,6.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210612,SEA_VN_HO_CHI_MINH,2021-06-12,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,1.2246467991473532e-16,-1.0,0.3366372842469106,-0.9416343976591258,8.445,4.58,1.5699999999999998,8.942857142857145,305.465,5.775277777777779,7.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210613,SEA_VN_HO_CHI_MINH,2021-06-13,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,1.2246467991473532e-16,-1.0,0.3204232733919116,-0.9472744722987168,13.2,4.04,2.635,10.174285714285716,317.095,5.921944444444445,8.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210614,SEA_VN_HO_CHI_MINH,2021-06-14,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,1.2246467991473532e-16,-1.0,0.3041148323275184,-0.9526353808033824,6.735,12.515,3.3,10.559285714285718,321.195,5.9962222222222215,9.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210615,SEA_VN_HO_CHI_MINH,2021-06-15,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,1.2246467991473532e-16,-1.0,0.2877167672261668,-0.9577155432887804,2.065,10.095,16.475,9.066428571428572,319.96,6.018611111111112,10.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210616,SEA_VN_HO_CHI_MINH,2021-06-16,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,1.2246467991473532e-16,-1.0,0.27123391067291,-0.962513462607708,22.53,7.045,26.12,10.842857142857143,326.01500000000004,6.2683888888888895,11.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210617,SEA_VN_HO_CHI_MINH,2021-06-17,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,1.2246467991473532e-16,-1.0,0.2546711202412288,-0.9670277247913204,4.58,15.88,16.85,10.490714285714288,304.475,6.319277777777778,12.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210618,SEA_VN_HO_CHI_MINH,2021-06-18,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,1.2246467991473532e-16,-1.0,0.2380332770614858,-0.9712569994658312,0.3249999999999999,8.445,6.48,8.268571428571429,287.95,6.322333333333333,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210619,SEA_VN_HO_CHI_MINH,2021-06-19,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,1.2246467991473532e-16,-1.0,0.2213252843824324,-0.9752000402445824,1.465,13.2,9.14,7.271428571428572,282.935,6.329722222222223,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210620,SEA_VN_HO_CHI_MINH,2021-06-20,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,1.2246467991473532e-16,-1.0,0.2045520661262008,-0.9788556850953578,7.125,6.735,16.805,6.40357142857143,280.92,6.402333333333334,2.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210621,SEA_VN_HO_CHI_MINH,2021-06-21,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,1.2246467991473532e-16,-1.0,0.1877185654371988,-0.9822228566828406,13.225,2.065,13.105,7.330714285714287,277.34,6.548444444444443,3.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210622,SEA_VN_HO_CHI_MINH,2021-06-22,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,1.2246467991473532e-16,-1.0,0.1708297432253444,-0.985300562686109,8.780000000000001,22.53,35.504999999999995,8.290000000000001,273.015,6.634722222222222,4.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210623,SEA_VN_HO_CHI_MINH,2021-06-23,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,1.2246467991473532e-16,-1.0,0.1538905767040621,-0.9880878960910772,16.35,4.58,16.57,7.407142857142858,253.86,6.794277777777778,5.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210624,SEA_VN_HO_CHI_MINH,2021-06-24,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,1.2246467991473532e-16,-1.0,0.1369060579234757,-0.9905840354577968,5.215,0.3249999999999999,41.465,7.497857142857144,242.505,6.850111111111111,6.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210625,SEA_VN_HO_CHI_MINH,2021-06-25,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,1.2246467991473532e-16,-1.0,0.1198811922992278,-0.99278824516254,4.955,1.465,8.094999999999999,8.159285714285716,205.995,6.904944444444445,7.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210626,SEA_VN_HO_CHI_MINH,2021-06-26,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,1.2246467991473532e-16,-1.0,0.1028209971373602,-0.9946998756145892,1.78,7.125,13.25,8.204285714285716,199.68,6.924166666666666,8.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210627,SEA_VN_HO_CHI_MINH,2021-06-27,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,1.2246467991473532e-16,-1.0,0.0857305001556943,-0.9963183634476755,0.405,13.225,2.46,7.2442857142857155,186.835,6.928666666666666,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210628,SEA_VN_HO_CHI_MINH,2021-06-28,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,1.2246467991473532e-16,-1.0,0.0686147380021341,-0.9976432316860064,0.455,8.780000000000001,2.085,5.420000000000002,184.83,6.9337222222222215,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0
SEA_VN_HO_CHI_MINH__20210629,SEA_VN_HO_CHI_MINH,2021-06-29,train,Vietnam,Ho Chi Minh City,10.8231,106.6297,1.2246467991473532e-16,-1.0,0.0514787547703467,-0.9986740898848304,2.95,16.35,0.435,4.587142857142858,185.695,6.964833333333334,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0
